hpoID	hpoLabel	deltaZ	pValue	nGenes
HP:0011356	Regional abnormality of skin	-0.00171090408392	0.885812409888	259
HP:0011123	Inflammatory abnormality of the skin	-0.00256258164075	0.771943032058	264
HP:0001159	Syndactyly	0.0304370133917	0.140053354966	248
HP:0031093	Abnormal breast morphology	0.0379313412843	0.0718922047326	251
HP:0100871	Abnormality of the palm	0.000634588761988	0.959317225262	246
HP:0001629	Ventricular septal defect	-0.0140333015668	0.0579176260978	259
HP:0002269	Abnormality of neuronal migration	-0.0119615568903	0.108571985095	243
HP:0002007	Frontal bossing	0.00991502481465	0.614024320963	251
HP:0001373	Joint dislocation	0.00974318160112	0.608599583222	256
HP:0011603	Congenital malformation of the great arteries	0.0165897038594	0.355407454817	257
HP:0003198	Myopathy	-0.00263209179309	0.756506413102	237
HP:0001872	Abnormal thrombocyte morphology	0.00977970186952	0.572109021124	263
HP:0004370	Abnormality of temperature regulation	0.0248660050024	0.150286575669	246
HP:0000014	Abnormality of the bladder	-0.0126990742752	0.0667148214515	250
HP:0003319	Abnormality of the cervical spine	-0.000924253038433	0.938180792118	247
HP:0001156	Brachydactyly	-0.0189831609087	0.00154706314402	248
HP:0000545	Myopia	-0.0141577905077	0.0303199615513	238
HP:0000501	Glaucoma	-0.0237729751574	8.57250395904e-06	252
HP:0005120	Abnormal cardiac atrium morphology	0.012850052058	0.479895638213	254
HP:0004297	Abnormality of the biliary system	0.0165134647814	0.335873291671	266
HP:0008047	Abnormality of the vasculature of the eye	-0.00481807384459	0.604702943334	254
HP:0006493	Aplasia/hypoplasia involving bones of the lower limbs	-0.00584707919061	0.592927148455	239
HP:0007360	Aplasia/Hypoplasia of the cerebellum	-0.00828087317218	0.314361351576	220
HP:0011337	Abnormality of mouth size	0.00362323544359	0.764209539425	247
HP:0011994	Abnormal atrial septum morphology	0.0095204640303	0.606718588611	246
HP:0002015	Dysphagia	-0.00630984677014	0.399478945606	242
HP:0001631	Atrial septal defect	0.00961338958287	0.604686457817	245
HP:0000822	Hypertension	0.00730258150228	0.660747817655	236
HP:0002815	Abnormality of the knee	-0.0119739685075	0.110165917824	240
HP:0002079	Hypoplasia of the corpus callosum	-0.0193372553238	0.00659229202902	249
HP:0011061	Abnormality of dental structure	0.0144443332585	0.287050642085	228
HP:0000729	Autistic behavior	-0.0180791960532	0.0322731388663	211
HP:0001172	Abnormal thumb morphology	0.0274762673604	0.183863757409	241
HP:0002750	Delayed skeletal maturation	-0.00872971483797	0.281321847436	234
HP:0002438	Cerebellar malformation	-0.0149345459578	0.00891079389012	237
HP:0011357	Abnormality of hair density	0.00122237861066	0.924537100416	239
HP:0000157	Abnormality of the tongue	-0.016989706393	0.0164755259918	236
HP:0002094	Dyspnea	-0.00893780809762	0.202515242293	242
HP:0007256	Abnormal pyramidal sign	0.00259248394239	0.808342876157	242
HP:0032076	Abnormal male urethral meatus morphology	0.0163970129539	0.40674347284	226
HP:0100627	Displacement of the urethral meatus	0.0163970129539	0.40674347284	226
HP:0006483	Abnormal number of teeth	-0.00997069006042	0.317046571992	243
HP:0040066	Abnormal morphology of bones of the lower limbs	0.0137609666489	0.470187006668	241
HP:0000752	Hyperactivity	0.00547767368232	0.669389195414	208
HP:0000556	Retinal dystrophy	-0.0248169760503	8.03289843406e-07	234
HP:0002793	Abnormal pattern of respiration	-0.00871751814697	0.370988888197	226
HP:0001560	Abnormality of the amniotic fluid	0.00504840831382	0.789309245811	241
HP:0040019	Finger clinodactyly	0.00661055372833	0.732453644954	233
HP:0000238	Hydrocephalus	0.00827265209272	0.678502638246	226
HP:0003577	Congenital onset	-0.00501369156449	0.576137437054	235
HP:0000597	Ophthalmoparesis	-0.0100942159432	0.233999329743	219
HP:0001268	Mental deterioration	-0.00345303203531	0.625943385994	221
HP:0011021	Abnormality of circulating enzyme level	0.00677061478132	0.495598820653	217
HP:0004372	Reduced consciousness/confusion	-0.007300119059	0.352169927415	222
HP:0000009	Functional abnormality of the bladder	-0.0138313473254	0.0624576023456	226
HP:0000470	Short neck	0.0026709925782	0.838757007674	223
HP:0040081	Abnormal circulating creatine kinase concentration	0.00688342909652	0.490434263247	216
HP:0003312	Abnormal form of the vertebral bodies	-0.00948491542065	0.393572707352	229
HP:0005922	Abnormal hand morphology	0.0114948912005	0.544051753746	226
HP:0008070	Sparse hair	0.000142249280019	0.991290013439	227
HP:0001272	Cerebellar atrophy	-0.0213128744636	1.19313551417e-06	235
HP:0011893	Abnormal leukocyte count	0.0239163015853	0.244397759347	228
HP:0000047	Hypospadias	0.0199313729824	0.343566850739	212
HP:0001382	Joint hypermobility	-0.0159377985629	0.0230759678657	226
HP:0011873	Abnormal platelet count	0.0124513446894	0.527724116707	229
HP:0001732	Abnormality of the pancreas	0.0493814960553	0.0513746846767	216
HP:0002376	Developmental regression	0.00557299161723	0.656302550028	216
HP:0003236	Elevated serum creatine kinase	0.00878376205312	0.395293293802	208
HP:0030044	Flexion contracture of digit	-0.0247168993601	1.06201954321e-05	209
HP:0003676	Progressive	-0.0137598322833	0.0494692173362	229
HP:0011452	Functional abnormality of the middle ear	-0.0212981295597	0.00165751075498	224
HP:0002020	Gastroesophageal reflux	-0.0301160208659	2.29842833878e-06	212
HP:0001762	Talipes equinovarus	-0.0174474447966	0.0313195358444	216
HP:0000405	Conductive hearing impairment	-0.0208126592307	0.00217109147922	222
HP:0003457	EMG abnormality	0.010438531709	0.325647758085	202
HP:0000343	Long philtrum	-0.00183671387732	0.87939099781	219
HP:0002120	Cerebral cortical atrophy	-0.00630119636221	0.420553640671	196
HP:0011792	Neoplasm by histology	0.0654583052017	0.00631919623014	228
HP:0009179	Deviation of the 5th finger	0.00954094368455	0.646241561053	215
HP:0005262	Abnormality of the synovia	0.0160301108247	0.475163618198	215
HP:0040006	Mortality/Aging	0.00955770259233	0.472601290121	205
HP:0011420	Age of death	0.00955770259233	0.472601290121	205
HP:0012503	Abnormality of the pituitary gland	0.020504695507	0.150808085217	200
HP:0002143	Abnormality of the spinal cord	0.0145664897843	0.473574285901	218
HP:0040065	Abnormal morphology of bones of the upper limbs	0.0264772508957	0.241086981671	215
HP:0004209	Clinodactyly of the 5th finger	0.0097103389057	0.643517982014	213
HP:0003196	Short nose	-0.0119752965585	0.311582608568	215
HP:0011329	Abnormality of cranial sutures	-0.020293508406	0.0026085413967	222
HP:0002019	Constipation	0.0244796367148	0.178316454857	202
HP:0009804	Reduced number of teeth	-0.00911411648106	0.403152546543	218
HP:0000939	Osteoporosis	-0.00835056194989	0.268475124098	211
HP:0002538	Abnormality of the cerebral cortex	-0.00902322011921	0.288625114373	213
HP:0000069	Abnormality of the ureter	0.00964100919218	0.651190530938	211
HP:0001873	Thrombocytopenia	0.0157300538842	0.453339600815	215
HP:0008678	Renal hypoplasia/aplasia	0.0181558628586	0.415018751673	215
HP:0011339	Abnormality of upper lip vermillion	0.00664766204318	0.71001587664	199
HP:0001384	Abnormality of the hip joint	0.0169632211613	0.462580510011	209
HP:0100887	Abnormality of globe size	0.02602505261	0.231632309331	212
HP:0000940	Abnormal diaphysis morphology	-0.0181149908271	0.00611262818228	209
HP:0001425	Heterogeneous	0.0504560934294	0.0394238794819	207
HP:0010974	Abnormal myeloid leukocyte morphology	0.00675716729368	0.520787381471	213
HP:0007700	Ocular anterior segment dysgenesis	0.0151213055785	0.50275506189	198
HP:0002360	Sleep disturbance	-0.01718183358	0.0172525117734	203
HP:0100360	Contractures of the joints of the upper limbs	-0.0164936845079	0.0212654245556	199
HP:0010985	Gonosomal inheritance	0.0117852570086	0.721453837909	18
HP:0000602	Ophthalmoplegia	-0.0105606854796	0.215855777031	196
HP:0012385	Camptodactyly	-0.0243426858041	3.48991372468e-05	197
HP:0000772	Abnormality of the ribs	-0.007058858196	0.566192127385	208
HP:0100852	Abnormal fear/anxiety-related behavior	0.021115314589	0.135350828179	191
HP:0011830	Abnormal oral mucosa morphology	0.0160888408944	0.200646774271	200
HP:0030809	Abnormal tongue morphology	-0.0192505584233	0.0073983613797	201
HP:0031910	Abnormal cranial nerve physiology	0.0244422246023	0.251859838014	215
HP:0001965	Abnormality of the scalp	0.0124004030762	0.485320672334	207
HP:0006824	Cranial nerve paralysis	0.0247102101751	0.248885123381	214
HP:0100659	Abnormality of the cerebral vasculature	0.0136015340431	0.223266135312	196
HP:0005607	Abnormal tracheobronchial morphology	0.0335652945446	0.135249154773	206
HP:0000739	Anxiety	0.0215620697266	0.133319413368	188
HP:0000716	Depressivity	0.0192053435557	0.151802073728	191
HP:0000962	Hyperkeratosis	0.0204898082182	0.0836958455593	211
HP:0006265	Aplasia/Hypoplasia of fingers	0.0226195252678	0.346640177037	203
HP:0000692	Misalignment of teeth	-0.00345549951539	0.815786123077	188
HP:0012732	Anorectal anomaly	0.0456548746894	0.0636360375331	202
HP:0031653	Abnormal heart valve physiology	-0.00601384097612	0.488130968729	201
HP:0001679	Abnormal aortic morphology	0.0192767767127	0.404017177364	198
HP:0001824	Weight loss	0.0562007453971	0.0333187018567	195
HP:0011028	Abnormality of blood circulation	0.03433211785	0.0517772540583	209
HP:0002926	Abnormality of thyroid physiology	-0.00116479364739	0.932687124746	190
HP:0011747	Abnormality of the anterior pituitary	0.0250843198781	0.104555747706	183
HP:0100037	Abnormality of the scalp hair	0.0127837074958	0.486937069947	200
HP:0000233	Thin vermilion border	-0.00605748904873	0.458972895575	189
HP:0002014	Diarrhea	0.0185358876272	0.397326797045	203
HP:0006494	Aplasia/Hypoplasia involving bones of the feet	0.00191579300108	0.892384403378	182
HP:0001274	Agenesis of corpus callosum	0.012189021573	0.365831303519	190
HP:0001336	Myoclonus	-0.0136152609351	0.111648481304	201
HP:0000821	Hypothyroidism	-0.0043526268237	0.745549103445	187
HP:0005930	Abnormality of epiphysis morphology	-0.0291945504526	1.67201476557e-05	199
HP:0001639	Hypertrophic cardiomyopathy	0.0264810948865	0.280584844115	185
HP:0002536	Abnormal cortical gyration	-0.00748932717652	0.409314979197	193
HP:0001417	X-linked inheritance	0.0117852570086	0.721453837909	18
HP:0030311	Lower extremity joint dislocation	0.0211322187528	0.409504883805	189
HP:0006504	Anomaly of the limb diaphyses	-0.0215436185645	0.00156695852482	190
HP:0001654	Abnormal heart valve morphology	0.0266922781297	0.26245761296	191
HP:0002334	Abnormality of the cerebellar vermis	-0.0193274329427	0.00163788025308	185
HP:0000306	Abnormality of the chin	0.00923133395269	0.554359897925	179
HP:0004377	Hematological neoplasm	0.0567120151401	0.0270745526788	199
HP:0030453	Abnormal visual electrophysiology	-0.0172915811454	0.00361835339714	185
HP:0010864	Intellectual disability, severe	-0.0336791036301	5.6798829747e-07	185
HP:0001643	Patent ductus arteriosus	0.0256090023357	0.271266910066	191
HP:0000568	Microphthalmia	0.0247215015558	0.296443867605	191
HP:0001284	Areflexia	-0.0148179476334	0.0632668876808	193
HP:0001911	Abnormal granulocyte morphology	0.0109769909537	0.338971695625	192
HP:0003111	Abnormal blood ion concentration	-0.00441768988627	0.65250000782	193
HP:0002104	Apnea	-0.0285042019933	0.000261266455635	179
HP:0001005	Dermatological manifestations of systemic disorders	0.0285342562518	0.208613116014	197
HP:0006487	Bowing of the long bones	-0.0204638835804	0.00285028168104	187
HP:0001945	Fever	0.031684569669	0.163652677182	180
HP:0000107	Renal cyst	-0.0231279725763	0.000493752528718	192
HP:0003474	Sensory impairment	-0.010076823058	0.209132587676	181
HP:0010668	Abnormality of the zygomatic bone	-0.0122741970617	0.35986443283	185
HP:0000301	Abnormality of facial musculature	-0.00370973120513	0.683539905146	192
HP:0004303	Abnormality of muscle fibers	0.00148521784881	0.887861894645	169
HP:0001298	Encephalopathy	-0.0247110716671	0.00178892379544	176
HP:0001761	Pes cavus	-0.0130894993207	0.147985951878	180
HP:0011029	Internal hemorrhage	0.041029500196	0.0306711885261	193
HP:0000368	Low-set, posteriorly rotated ears	-0.0170635240059	0.034381277086	191
HP:0002315	Headache	0.0304665571331	0.0648706521746	176
HP:0040211	Abnormality of the skin of the palm	0.00537250501638	0.735378672702	182
HP:0001396	Cholestasis	0.0322057485233	0.164956982752	194
HP:0007957	Corneal opacity	-0.0146449271499	0.0313388500611	183
HP:0000137	Abnormality of the ovary	0.0626417977292	0.0214634745896	186
HP:0010442	Polydactyly	-0.0328212620129	4.19655405631e-08	182
HP:0009473	Joint contracture of the hand	-0.0237811504439	0.000376235192125	170
HP:0000436	Abnormality of the nasal tip	-0.00788163609721	0.590607207789	176
HP:0000278	Retrognathia	-0.00429396260197	0.699217646975	177
HP:0002027	Abdominal pain	0.0841444868274	0.00673915217148	177
HP:0001763	Pes planus	0.0220556667197	0.378484737697	177
HP:0002823	Abnormality of femur morphology	0.0189377680559	0.44319947823	183
HP:0000618	Blindness	-0.00483949292394	0.592298996443	183
HP:0100691	Abnormality of the curvature of the cornea	0.0131235545447	0.5676917865	188
HP:0002024	Malabsorption	0.0377908262363	0.0703689023524	167
HP:0001551	Abnormal umbilicus morphology	0.0212026782192	0.384290233182	180
HP:0000613	Photophobia	-0.0182180995085	0.0130050193706	183
HP:0001537	Umbilical hernia	0.0218767454991	0.3718799132	179
HP:0000767	Pectus excavatum	-0.00287625858639	0.76076526504	166
HP:0002071	Abnormality of extrapyramidal motor function	-0.00728188800584	0.314624048023	179
HP:0000858	Menstrual irregularities	-0.00294493083534	0.784176379549	170
HP:0009811	Abnormality of the elbow	-0.00855661457385	0.537059786624	177
HP:0000582	Upslanted palpebral fissure	0.0154225376576	0.550966745439	171
HP:0001291	Abnormal cranial nerve morphology	-0.00399674731867	0.674445503497	185
HP:0000736	Short attention span	0.0166159290776	0.318167890436	156
HP:0000589	Coloboma	-0.000942892356956	0.931945741165	168
HP:0002721	Immunodeficiency	-0.0138185753858	0.198978652738	172
HP:0002981	Abnormality of the calf	-0.00448928670875	0.641388893107	170
HP:0000144	Decreased fertility	0.0264913546475	0.340123248468	161
HP:0009826	Limb undergrowth	0.0241001917994	0.371114617573	179
HP:0000499	Abnormal eyelash morphology	-0.0015406030755	0.926034122335	177
HP:0000023	Inguinal hernia	-0.0147687397848	0.103664464047	167
HP:0000520	Proptosis	0.0179983090573	0.501990130635	179
HP:0000953	Hyperpigmentation of the skin	0.0796112846054	0.00872605427272	178
HP:0000348	High forehead	-0.00445376916795	0.753919446166	176
HP:0011119	Abnormality of the nasal dorsum	-0.0239551496191	0.0756486221173	178
HP:0012369	Abnormality of malar bones	-0.0153410316003	0.283226601087	170
HP:0007378	Neoplasm of the gastrointestinal tract	0.0615375453056	0.0315757826716	184
HP:0031409	Abnormal lymphocyte physiology	-0.0146872462978	0.124322316639	169
HP:0001256	Intellectual disability, mild	0.00587700202705	0.733026436135	158
HP:0009381	Short finger	0.0114602851425	0.640321166805	167
HP:0000054	Micropenis	-0.0048308457488	0.608638272508	157
HP:0000140	Abnormality of the menstrual cycle	-0.00121703923711	0.911944764504	165
HP:0002910	Elevated hepatic transaminase	0.0303770083112	0.243742932092	177
HP:0000178	Abnormality of lower lip	-0.0236785714446	0.00199651175261	166
HP:0000938	Osteopenia	-0.00162058646675	0.881789861559	170
HP:0100807	Long fingers	-0.0267686515151	0.00294760114859	154
HP:0010929	Abnormal blood cation concentration	0.00033591578129	0.975181989352	171
HP:0003690	Limb muscle weakness	-0.00923993026462	0.312297559831	171
HP:0003119	Abnormal circulating lipid concentration	-0.0220698831339	0.000299395867566	171
HP:0002827	Hip dislocation	0.0276405424905	0.348281281633	163
HP:0100729	Large face	-0.00847593709084	0.635767927858	149
HP:0005368	Abnormality of humoral immunity	-0.00716469536154	0.439435835436	168
HP:0002355	Difficulty walking	-0.0165024024334	0.0623245843158	172
HP:0011800	Midface retrusion	-0.0253333884573	0.000149477642577	169
HP:0000823	Delayed puberty	-0.0074251793919	0.578344488948	144
HP:0001321	Cerebellar hypoplasia	-0.00711779460255	0.486492451472	158
HP:0006817	Aplasia/Hypoplasia of the cerebellar vermis	-0.0179950357857	0.00640448270963	160
HP:0002973	Abnormality of the forearm	0.027264632799	0.329231805417	171
HP:0010766	Ectopic calcification	-0.00896995440807	0.385467291182	159
HP:0007477	Abnormal dermatoglyphics	-0.00567612069698	0.726003770732	163
HP:0012575	Abnormal nephron morphology	-0.013750888648	0.126089103573	154
